Source Language Sentence: ein hauptgrund f r das anwachsen der staatsverschuldung ist amerikas rasch alternde bev
Source Language Sentence: obwohl erfindungen erforderlich waren wandte man bestehende wissenschaftliche methoden an EOS pad pad
Target Language Sentence: although invention was required existing scientific methods were used EOS pad pad pad
Transformer model output: although they are been of and and of been to to to to

Source Language Sentence: in wahrheit n mlich fand das nettobesch ftigungswachstum der amerikanischen wirtschaft ber die
Target Language Sentence: the truth is that all the net employment growth in the us economy
Transformer model output: the past of the the of past of s s the EOS s

Source Language Sentence: der schriftsteller robert kagan kam in der berarbeiteten version seines buches in dem
Target Language Sentence: as the writer robert kagan concluded in the revision of his book in
Transformer model output: in example us of of of in the us of the minister in

Source Language Sentence: heute allerdings schn ren der us kongress und der pr sident ein unvertretbares
Target Language Sentence: but today the us congress and president are tripping over themselves to adopt
Transformer model output: but it the us was was the was a a the a the

Source Language Sentence: die von england eingebrachte resolution ging dahin die irak frage wieder vor den
Target Language Sentence: as this uk sponsored resolution was meant to bring the iraq issue back
Transformer model output: the the president president the the the to the the euro s EOS

Source Language Sentence: der kongress lehnte diese ma nahme urspr nglich ab doch ein dramatischer einbruch
Target Language Sentence: congress initially rejected the measure but a dramatic point drop in the stock
Transformer model output: but have been the but of they but but of and the EOS

Source Language Sentence: die geb hr gilt sowohl f r ausl ndische als auch f r
Target Language Sentence: the fee applies to both foreign and us firms that employ at least
Transformer model output: the us for to be and and africa is for is are the

Source Language Sentence: die schuldenkrise europas wird sich in den n chsten monaten wahrscheinlich verschlimmern EOS
Target Language Sentence: in the next few months europe s debt crisis will most likely worsen
Transformer model output: the the eu crisis crisis will will crisis will will be countries be

Source Language Sentence: das konzept der herrschaft durch und f r das volk genie t genau
Target Language Sentence: there is high respect for the concept of rule of by and for
Transformer model output: the has the the the the first of the of the the the

Source Language Sentence: die wahl von pr sident barack obama vor zwei jahren hat unter arabern
Target Language Sentence: president barack obama s election two years ago positively shocked arabs and empowered
Transformer model output: president president president president president that president that that that that to EOS

Source Language Sentence: was die welt wollte war ein genaues bild davon was die banken wert
Target Language Sentence: what the world wanted was an accurate picture of what the banks were
Transformer model output: it is world is to a world to that the it world that

Source Language Sentence: und wenn der n chste pr sident realistische zahlen pr sentiert bekommt wird
Target Language Sentence: and if provided with realistic numbers the next president will soon recognize that
Transformer model output: if if the the the president to president president president the the the

Source Language Sentence: selbst in der ersten generation nach dem zweiten weltkrieg fand nur einer minderheit
Target Language Sentence: even in the first post wwii generation only a minority of americans a
Transformer model output: indeed indeed the world war war the the the world of the in

Source Language Sentence: einfach ausgedr ckt kann man sagen dass rasant wachsende kapitalzufl sse in die
Target Language Sentence: simply put surging capital flows into the us artificially held down interest rates
Transformer model output: moreover believe that that that that the country and that to that and

Source Language Sentence: zweitens m ssen die milit rausgaben gek rzt werden nicht nur die finanzmittel
Target Language Sentence: second military expenditures must be cut not just funding for the fruitless wars
Transformer model output: the the states are not not to to to to the us EOS

Source Language Sentence: die erfahrung in kalifornien ist ein beispiel EOS pad pad pad pad pad
Target Language Sentence: the california experience is a case in point EOS pad pad pad pad
Transformer model output: the EOS is is a EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: die lektion aus amerika lautet dass wirtschaftswachstum keine garantie f r wohlergehen oder
Target Language Sentence: the lesson from america is that economic growth is no guarantee of wellbeing
Transformer model output: the most is the is not not crisis is not longer that a

Source Language Sentence: kurzum f r amerika und f r die welt ist es gut dass
